For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,For Mainz 05_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,For Mainz 05_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Mainz 05_Date,For Mainz 05_Time,For Mainz 05_Comp,For Mainz 05_Round,For Mainz 05_Day,For Mainz 05_Venue,For Mainz 05_Result,For Mainz 05_GF,For Mainz 05_GA,For Mainz 05_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2021-02-20,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Away,W,2,1,Gladbach,2,8,6,75.0,0.25,0.33,19.5,1.0,0,0,0.6,0.6,0.07,1.4,1.4,Match Report,2021-02-20,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Away,W,2,1,Gladbach,4,1,3,75.0,0,0.7,-0.3,0,0,0,0,7.0,23.0,30.4,31.0,8.0,58.1,45.5,7.0,71.4,51.6,15.0,0.0,0.0,0.0,7.7,Match Report,2021-02-20,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Away,W,2,1,Gladbach,189.0,318.0,59.4,3696.0,2098.0,83.0,117.0,70.9,70.0,101.0,69.3,31.0,80.0,38.8,1,0.2,0.3,4.0,25.0,3.0,2.0,17.0,Match Report,2021-02-20,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Away,W,2,1,Gladbach,318.0,269.0,47.0,14.0,0.0,3.0,12,20.0,4.0,1.0,1.0,0.0,189.0,2.0,8.0,Match Report,2021-02-20,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Away,W,2,1,Gladbach,10.0,8.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,Match Report,2021-02-20,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Away,W,2,1,Gladbach,9.0,8,7.0,2.0,0.0,3.0,15.0,20.0,12.0,9.0,3.0,6.0,14,23,20.0,0.0,Match Report,2021-02-20,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Away,W,2,1,Gladbach,32.0,422.0,61.0,173.0,148.0,103.0,19.0,422.0,10.0,3.0,30.0,7.0,70.0,179.0,779.0,319.0,8.0,7.0,6.0,20.0,3.0,188.0,17.0,Match Report,2021-02-20,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Away,W,2,1,Gladbach,1,0,0,16,10,2,12,14,8,0.0,0.0,0,50.0,18.0,14.0,56.3,Match Report
2021-02-28,15:30 (06:30),Bundesliga,Matchweek 23,Sun,Home,L,0,1,Augsburg,0,11,6,54.5,0.0,0.0,18.0,0.0,0,0,0.9,0.9,0.09,-0.9,-0.9,Match Report,2021-02-28,15:30 (06:30),Bundesliga,Matchweek 23,Sun,Home,L,0,1,Augsburg,3,1,2,66.7,0,0.7,-0.3,0,0,0,0,3.0,5.0,60.0,27.0,7.0,18.5,26.3,4.0,0.0,25.8,8.0,0.0,0.0,2.0,18.0,Match Report,2021-02-28,15:30 (06:30),Bundesliga,Matchweek 23,Sun,Home,L,0,1,Augsburg,379.0,565.0,67.1,7257.0,2957.0,151.0,202.0,74.8,163.0,235.0,69.4,53.0,93.0,57.0,0,0.9,1.1,9.0,36.0,12.0,7.0,39.0,Match Report,2021-02-28,15:30 (06:30),Bundesliga,Matchweek 23,Sun,Home,L,0,1,Augsburg,565.0,499.0,64.0,9.0,0.0,3.0,41,44.0,5.0,2.0,1.0,0.0,379.0,2.0,9.0,Match Report,2021-02-28,15:30 (06:30),Bundesliga,Matchweek 23,Sun,Home,L,0,1,Augsburg,18.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2021-02-28,15:30 (06:30),Bundesliga,Matchweek 23,Sun,Home,L,0,1,Augsburg,16.0,10,6.0,6.0,4.0,6.0,10.0,60.0,4.0,18.0,3.0,15.0,13,29,8.0,1.0,Match Report,2021-02-28,15:30 (06:30),Bundesliga,Matchweek 23,Sun,Home,L,0,1,Augsburg,62.0,684.0,35.0,170.0,294.0,224.0,33.0,684.0,5.0,1.0,20.0,4.0,80.0,322.0,1758.0,951.0,22.0,12.0,1.0,20.0,8.0,378.0,39.0,Match Report,2021-02-28,15:30 (06:30),Bundesliga,Matchweek 23,Sun,Home,L,0,1,Augsburg,1,0,0,9,7,2,41,13,10,0.0,0.0,0,63.0,34.0,30.0,53.1,Match Report
2021-03-05,20:30 (11:30),Bundesliga,Matchweek 24,Fri,Away,D,0,0,Schalke 04,0,19,2,10.5,0.0,0.0,21.2,0.0,0,0,0.9,0.9,0.05,-0.9,-0.9,Match Report,2021-03-05,20:30 (11:30),Bundesliga,Matchweek 24,Fri,Away,D,0,0,Schalke 04,2,0,2,100.0,1,0.3,0.3,0,0,0,0,6.0,11.0,54.5,30.0,1.0,36.7,34.9,2.0,0.0,13.5,5.0,1.0,20.0,0.0,7.0,Match Report,2021-03-05,20:30 (11:30),Bundesliga,Matchweek 24,Fri,Away,D,0,0,Schalke 04,296.0,465.0,63.7,5593.0,2200.0,113.0,153.0,73.9,127.0,181.0,70.2,45.0,89.0,50.6,0,0.6,1.0,12.0,25.0,15.0,5.0,43.0,Match Report,2021-03-05,20:30 (11:30),Bundesliga,Matchweek 24,Fri,Away,D,0,0,Schalke 04,465.0,406.0,57.0,11.0,1.0,0.0,31,37.0,6.0,0.0,6.0,0.0,296.0,2.0,11.0,Match Report,2021-03-05,20:30 (11:30),Bundesliga,Matchweek 24,Fri,Away,D,0,0,Schalke 04,27.0,23.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,2021-03-05,20:30 (11:30),Bundesliga,Matchweek 24,Fri,Away,D,0,0,Schalke 04,27.0,16,4.0,13.0,10.0,10.0,18.0,55.6,8.0,13.0,0.0,13.0,11,38,8.0,0.0,Match Report,2021-03-05,20:30 (11:30),Bundesliga,Matchweek 24,Fri,Away,D,0,0,Schalke 04,51.0,594.0,36.0,124.0,280.0,194.0,38.0,594.0,14.0,11.0,78.6,3.0,21.4,236.0,1453.0,786.0,18.0,12.0,5.0,23.0,19.0,292.0,42.0,Match Report,2021-03-05,20:30 (11:30),Bundesliga,Matchweek 24,Fri,Away,D,0,0,Schalke 04,2,0,0,16,10,2,31,11,16,0.0,0.0,0,76.0,35.0,30.0,53.8,Match Report
2021-03-13,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Home,W,1,0,Freiburg,1,11,7,63.6,0.09,0.14,15.6,0.0,0,0,1.8,1.8,0.2,-0.8,-0.8,Match Report,2021-03-13,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Home,W,1,0,Freiburg,2,0,2,100.0,1,0.4,0.4,0,0,0,0,4.0,13.0,30.8,34.0,6.0,35.3,36.1,5.0,20.0,35.0,13.0,4.0,30.8,0.0,8.2,Match Report,2021-03-13,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Home,W,1,0,Freiburg,375.0,484.0,77.5,6992.0,2518.0,152.0,181.0,84.0,162.0,195.0,83.1,53.0,88.0,60.2,1,1.3,1.9,8.0,35.0,9.0,3.0,48.0,Match Report,2021-03-13,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Home,W,1,0,Freiburg,484.0,447.0,36.0,15.0,0.0,6.0,14,15.0,0.0,0.0,0.0,0.0,375.0,1.0,7.0,Match Report,2021-03-13,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Home,W,1,0,Freiburg,20.0,17.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Match Report,2021-03-13,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Home,W,1,0,Freiburg,11.0,7,3.0,6.0,2.0,4.0,9.0,44.4,5.0,14.0,5.0,9.0,14,25,10.0,0.0,Match Report,2021-03-13,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Home,W,1,0,Freiburg,48.0,600.0,56.0,165.0,278.0,165.0,33.0,600.0,14.0,6.0,42.9,8.0,57.1,350.0,2162.0,1207.0,25.0,15.0,11.0,22.0,6.0,371.0,47.0,Match Report,2021-03-13,15:30 (06:30),Bundesliga,Matchweek 25,Sat,Home,W,1,0,Freiburg,1,0,0,24,15,1,14,14,7,0.0,0.0,0,52.0,16.0,14.0,53.3,Match Report
2021-03-21,13:30 (05:30),Bundesliga,Matchweek 26,Sun,Away,W,2,1,Hoffenheim,2,15,7,46.7,0.13,0.29,14.1,1.0,0,0,2.6,2.6,0.18,-0.6,-0.6,Match Report,2021-03-21,13:30 (05:30),Bundesliga,Matchweek 26,Sun,Away,W,2,1,Hoffenheim,2,1,1,50.0,0,0.6,-0.4,0,0,0,0,4.0,20.0,20.0,26.0,7.0,57.7,42.0,8.0,62.5,50.8,11.0,2.0,18.2,0.0,6.3,Match Report,2021-03-21,13:30 (05:30),Bundesliga,Matchweek 26,Sun,Away,W,2,1,Hoffenheim,250.0,381.0,65.6,4319.0,1979.0,104.0,139.0,74.8,95.0,130.0,73.1,32.0,79.0,40.5,1,2.1,2.3,10.0,12.0,9.0,3.0,20.0,Match Report,2021-03-21,13:30 (05:30),Bundesliga,Matchweek 26,Sun,Away,W,2,1,Hoffenheim,381.0,327.0,53.0,13.0,0.0,1.0,16,21.0,9.0,5.0,0.0,0.0,250.0,1.0,8.0,Match Report,2021-03-21,13:30 (05:30),Bundesliga,Matchweek 26,Sun,Away,W,2,1,Hoffenheim,25.0,15.0,5.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Match Report,2021-03-21,13:30 (05:30),Bundesliga,Matchweek 26,Sun,Away,W,2,1,Hoffenheim,28.0,16,13.0,14.0,1.0,16.0,25.0,64.0,9.0,7.0,2.0,5.0,16,44,18.0,0.0,Match Report,2021-03-21,13:30 (05:30),Bundesliga,Matchweek 26,Sun,Away,W,2,1,Hoffenheim,37.0,504.0,61.0,173.0,206.0,131.0,29.0,504.0,18.0,9.0,50.0,9.0,50.0,173.0,1090.0,557.0,11.0,7.0,5.0,13.0,5.0,247.0,20.0,Match Report,2021-03-21,13:30 (05:30),Bundesliga,Matchweek 26,Sun,Away,W,2,1,Hoffenheim,0,0,0,12,14,1,16,16,16,0.0,0.0,0,63.0,29.0,18.0,61.7,Match Report
2021-04-03,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Home,D,1,1,Arminia,1,10,4,40.0,0.0,0.0,16.9,1.0,1,1,2.1,1.3,0.13,-1.1,-1.3,Match Report,2021-04-03,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Home,D,1,1,Arminia,2,1,1,50.0,0,0.6,-0.4,0,0,0,0,4.0,8.0,50.0,18.0,6.0,33.3,35.7,9.0,22.2,28.8,11.0,4.0,36.4,3.0,15.3,Match Report,2021-04-03,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Home,D,1,1,Arminia,347.0,489.0,71.0,6090.0,2890.0,146.0,183.0,79.8,152.0,194.0,78.4,32.0,74.0,43.2,0,1.3,0.8,8.0,26.0,9.0,3.0,41.0,Match Report,2021-04-03,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Home,D,1,1,Arminia,489.0,439.0,48.0,8.0,1.0,1.0,18,27.0,2.0,1.0,1.0,0.0,347.0,2.0,14.0,Match Report,2021-04-03,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Home,D,1,1,Arminia,19.0,15.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Match Report,2021-04-03,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Home,D,1,1,Arminia,9.0,4,5.0,1.0,3.0,4.0,10.0,40.0,6.0,10.0,3.0,7.0,4,13,18.0,0.0,Match Report,2021-04-03,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Home,D,1,1,Arminia,58.0,588.0,55.0,197.0,271.0,123.0,19.0,587.0,13.0,8.0,61.5,5.0,38.5,317.0,1632.0,865.0,12.0,9.0,2.0,20.0,8.0,341.0,40.0,Match Report,2021-04-03,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Home,D,1,1,Arminia,4,0,0,25,10,2,18,4,4,1.0,0.0,0,63.0,26.0,28.0,48.1,Match Report
2021-04-11,18:00 (09:00),Bundesliga,Matchweek 28,Sun,Away,W,3,2,Köln,3,9,5,55.6,0.33,0.6,16.0,0.0,0,0,1.6,1.6,0.18,1.4,1.4,Match Report,2021-04-11,18:00 (09:00),Bundesliga,Matchweek 28,Sun,Away,W,3,2,Köln,4,2,2,75.0,0,1.5,-0.5,1,1,0,0,9.0,21.0,42.9,24.0,5.0,54.2,41.5,10.0,80.0,59.9,22.0,0.0,0.0,1.0,17.3,Match Report,2021-04-11,18:00 (09:00),Bundesliga,Matchweek 28,Sun,Away,W,3,2,Köln,214.0,351.0,61.0,4121.0,2261.0,85.0,118.0,72.0,88.0,121.0,72.7,32.0,73.0,43.8,3,0.9,0.9,7.0,19.0,4.0,0.0,33.0,Match Report,2021-04-11,18:00 (09:00),Bundesliga,Matchweek 28,Sun,Away,W,3,2,Köln,351.0,299.0,51.0,15.0,0.0,1.0,20,18.0,5.0,3.0,2.0,0.0,214.0,1.0,16.0,Match Report,2021-04-11,18:00 (09:00),Bundesliga,Matchweek 28,Sun,Away,W,3,2,Köln,14.0,10.0,2.0,0.0,0.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,Match Report,2021-04-11,18:00 (09:00),Bundesliga,Matchweek 28,Sun,Away,W,3,2,Köln,16.0,11,6.0,7.0,3.0,8.0,10.0,80.0,2.0,20.0,8.0,12.0,7,23,21.0,0.0,Match Report,2021-04-11,18:00 (09:00),Bundesliga,Matchweek 28,Sun,Away,W,3,2,Köln,38.0,467.0,70.0,150.0,206.0,117.0,15.0,467.0,10.0,6.0,60.0,4.0,40.0,153.0,981.0,468.0,12.0,8.0,0.0,11.0,4.0,213.0,33.0,Match Report,2021-04-11,18:00 (09:00),Bundesliga,Matchweek 28,Sun,Away,W,3,2,Köln,1,0,0,14,11,1,20,7,11,0.0,1.0,0,60.0,16.0,27.0,37.2,Match Report
2021-04-21,20:30 (11:30),Bundesliga,Matchweek 30,Wed,Away,W,1,0,Werder Bremen,1,14,5,35.7,0.07,0.2,17.4,0.0,0,0,1.7,1.7,0.13,-0.7,-0.7,Match Report,2021-04-21,20:30 (11:30),Bundesliga,Matchweek 30,Wed,Away,W,1,0,Werder Bremen,3,0,3,100.0,1,0.4,0.4,0,0,0,0,8.0,19.0,42.1,18.0,4.0,55.6,43.6,11.0,81.8,60.9,30.0,0.0,0.0,0.0,7.7,Match Report,2021-04-21,20:30 (11:30),Bundesliga,Matchweek 30,Wed,Away,W,1,0,Werder Bremen,224.0,381.0,58.8,3903.0,1789.0,96.0,132.0,72.7,97.0,145.0,66.9,20.0,66.0,30.3,0,1.4,0.4,10.0,22.0,3.0,1.0,30.0,Match Report,2021-04-21,20:30 (11:30),Bundesliga,Matchweek 30,Wed,Away,W,1,0,Werder Bremen,381.0,335.0,44.0,7.0,1.0,1.0,16,21.0,4.0,3.0,1.0,0.0,224.0,2.0,13.0,Match Report,2021-04-21,20:30 (11:30),Bundesliga,Matchweek 30,Wed,Away,W,1,0,Werder Bremen,24.0,19.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Match Report,2021-04-21,20:30 (11:30),Bundesliga,Matchweek 30,Wed,Away,W,1,0,Werder Bremen,17.0,11,9.0,8.0,0.0,8.0,12.0,66.7,4.0,20.0,8.0,12.0,18,35,38.0,0.0,Match Report,2021-04-21,20:30 (11:30),Bundesliga,Matchweek 30,Wed,Away,W,1,0,Werder Bremen,35.0,543.0,80.0,207.0,237.0,103.0,13.0,543.0,11.0,9.0,81.8,2.0,18.2,198.0,1201.0,642.0,15.0,10.0,5.0,21.0,13.0,222.0,29.0,Match Report,2021-04-21,20:30 (11:30),Bundesliga,Matchweek 30,Wed,Away,W,1,0,Werder Bremen,2,0,0,13,7,2,16,18,11,0.0,0.0,0,60.0,33.0,41.0,44.6,Match Report
2021-04-24,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Home,W,2,1,Bayern Munich,2,6,3,50.0,0.33,0.67,19.3,1.0,0,0,0.9,0.9,0.15,1.1,1.1,Match Report,2021-04-24,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Home,W,2,1,Bayern Munich,4,1,3,75.0,0,1.1,0.1,0,0,0,0,3.0,21.0,14.3,24.0,6.0,66.7,49.7,14.0,35.7,33.6,17.0,2.0,11.8,0.0,4.0,Match Report,2021-04-24,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Home,W,2,1,Bayern Munich,164.0,294.0,55.8,3239.0,1564.0,58.0,87.0,66.7,69.0,100.0,69.0,26.0,75.0,34.7,1,0.7,0.5,3.0,17.0,2.0,0.0,19.0,Match Report,2021-04-24,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Home,W,2,1,Bayern Munich,294.0,232.0,60.0,15.0,0.0,2.0,9,27.0,2.0,0.0,1.0,0.0,164.0,2.0,14.0,Match Report,2021-04-24,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Home,W,2,1,Bayern Munich,10.0,3.0,3.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,Match Report,2021-04-24,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Home,W,2,1,Bayern Munich,22.0,14,15.0,4.0,3.0,5.0,21.0,23.8,16.0,14.0,5.0,9.0,9,31,26.0,1.0,Match Report,2021-04-24,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Home,W,2,1,Bayern Munich,30.0,407.0,79.0,201.0,118.0,93.0,14.0,407.0,11.0,8.0,72.7,3.0,27.3,183.0,951.0,416.0,11.0,5.0,3.0,23.0,7.0,159.0,18.0,Match Report,2021-04-24,15:30 (06:30),Bundesliga,Matchweek 31,Sat,Home,W,2,1,Bayern Munich,3,0,0,12,14,2,9,9,14,0.0,0.0,0,54.0,18.0,21.0,46.2,Match Report
2021-05-03,18:00 (09:00),Bundesliga,Matchweek 29,Mon,Home,D,1,1,Hertha BSC,1,16,9,56.3,0.06,0.11,15.3,1.0,0,0,2.8,2.8,0.17,-1.8,-1.8,Match Report,2021-05-03,18:00 (09:00),Bundesliga,Matchweek 29,Mon,Home,D,1,1,Hertha BSC,5,1,4,80.0,0,0.7,-0.3,0,0,0,0,2.0,5.0,40.0,22.0,5.0,13.6,24.6,4.0,50.0,32.0,7.0,3.0,42.9,1.0,8.2,Match Report,2021-05-03,18:00 (09:00),Bundesliga,Matchweek 29,Mon,Home,D,1,1,Hertha BSC,407.0,535.0,76.1,7186.0,2882.0,188.0,219.0,85.8,158.0,193.0,81.9,48.0,83.0,57.8,0,1.5,1.1,8.0,36.0,8.0,3.0,43.0,Match Report,2021-05-03,18:00 (09:00),Bundesliga,Matchweek 29,Mon,Home,D,1,1,Hertha BSC,535.0,477.0,56.0,13.0,2.0,2.0,25,31.0,6.0,1.0,4.0,0.0,407.0,2.0,15.0,Match Report,2021-05-03,18:00 (09:00),Bundesliga,Matchweek 29,Mon,Home,D,1,1,Hertha BSC,24.0,11.0,6.0,4.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2021-05-03,18:00 (09:00),Bundesliga,Matchweek 29,Mon,Home,D,1,1,Hertha BSC,14.0,8,6.0,6.0,2.0,6.0,8.0,75.0,2.0,15.0,0.0,15.0,10,24,6.0,0.0,Match Report,2021-05-03,18:00 (09:00),Bundesliga,Matchweek 29,Mon,Home,D,1,1,Hertha BSC,56.0,630.0,34.0,165.0,316.0,154.0,22.0,630.0,16.0,11.0,68.8,5.0,31.3,416.0,2130.0,1124.0,12.0,15.0,2.0,19.0,10.0,403.0,43.0,Match Report,2021-05-03,18:00 (09:00),Bundesliga,Matchweek 29,Mon,Home,D,1,1,Hertha BSC,2,0,0,18,13,2,25,10,8,0.0,0.0,0,61.0,15.0,18.0,45.5,Match Report
2021-05-09,15:30 (06:30),Bundesliga,Matchweek 32,Sun,Away,D,1,1,Eint Frankfurt,1,6,3,50.0,0.17,0.33,21.4,0.0,0,0,0.7,0.7,0.11,0.3,0.3,Match Report,2021-05-09,15:30 (06:30),Bundesliga,Matchweek 32,Sun,Away,D,1,1,Eint Frankfurt,3,1,2,66.7,0,0.7,-0.3,0,0,0,0,10.0,28.0,35.7,25.0,2.0,76.0,49.6,13.0,69.2,52.3,25.0,0.0,0.0,0.0,4.0,Match Report,2021-05-09,15:30 (06:30),Bundesliga,Matchweek 32,Sun,Away,D,1,1,Eint Frankfurt,175.0,276.0,63.4,3714.0,2064.0,58.0,75.0,77.3,72.0,92.0,78.3,35.0,86.0,40.7,1,0.6,0.3,5.0,15.0,2.0,1.0,21.0,Match Report,2021-05-09,15:30 (06:30),Bundesliga,Matchweek 32,Sun,Away,D,1,1,Eint Frankfurt,276.0,226.0,47.0,12.0,1.0,3.0,12,18.0,2.0,1.0,1.0,0.0,175.0,3.0,7.0,Match Report,2021-05-09,15:30 (06:30),Bundesliga,Matchweek 32,Sun,Away,D,1,1,Eint Frankfurt,10.0,9.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,2021-05-09,15:30 (06:30),Bundesliga,Matchweek 32,Sun,Away,D,1,1,Eint Frankfurt,25.0,14,14.0,11.0,0.0,9.0,22.0,40.9,13.0,11.0,5.0,6.0,17,42,31.0,0.0,Match Report,2021-05-09,15:30 (06:30),Bundesliga,Matchweek 32,Sun,Away,D,1,1,Eint Frankfurt,27.0,407.0,82.0,195.0,147.0,72.0,5.0,407.0,22.0,12.0,54.5,10.0,45.5,162.0,947.0,501.0,13.0,9.0,4.0,17.0,5.0,174.0,21.0,Match Report,2021-05-09,15:30 (06:30),Bundesliga,Matchweek 32,Sun,Away,D,1,1,Eint Frankfurt,0,0,0,14,9,3,12,17,14,0.0,0.0,0,59.0,10.0,15.0,40.0,Match Report
2021-05-16,18:00 (09:00),Bundesliga,Matchweek 33,Sun,Home,L,1,3,Dortmund,1,10,4,40.0,0.0,0.0,20.2,0.0,1,1,1.5,0.7,0.07,-0.5,-0.7,Match Report,2021-05-16,18:00 (09:00),Bundesliga,Matchweek 33,Sun,Home,L,1,3,Dortmund,4,3,1,25.0,0,2.2,-0.8,0,0,0,0,1.0,3.0,33.3,14.0,3.0,21.4,26.6,13.0,0.0,19.5,8.0,1.0,12.5,0.0,11.3,Match Report,2021-05-16,18:00 (09:00),Bundesliga,Matchweek 33,Sun,Home,L,1,3,Dortmund,292.0,382.0,76.4,5254.0,2289.0,135.0,157.0,86.0,114.0,148.0,77.0,36.0,59.0,61.0,0,0.4,0.5,7.0,21.0,4.0,2.0,25.0,Match Report,2021-05-16,18:00 (09:00),Bundesliga,Matchweek 33,Sun,Home,L,1,3,Dortmund,382.0,339.0,42.0,9.0,0.0,4.0,15,12.0,4.0,1.0,3.0,0.0,292.0,1.0,5.0,Match Report,2021-05-16,18:00 (09:00),Bundesliga,Matchweek 33,Sun,Home,L,1,3,Dortmund,16.0,13.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Match Report,2021-05-16,18:00 (09:00),Bundesliga,Matchweek 33,Sun,Home,L,1,3,Dortmund,16.0,11,10.0,5.0,1.0,9.0,24.0,37.5,15.0,12.0,6.0,6.0,11,27,11.0,0.0,Match Report,2021-05-16,18:00 (09:00),Bundesliga,Matchweek 33,Sun,Home,L,1,3,Dortmund,35.0,476.0,68.0,211.0,187.0,82.0,15.0,475.0,13.0,4.0,30.8,9.0,69.2,257.0,1471.0,838.0,12.0,6.0,4.0,9.0,4.0,286.0,24.0,Match Report,2021-05-16,18:00 (09:00),Bundesliga,Matchweek 33,Sun,Home,L,1,3,Dortmund,0,0,0,9,10,1,15,11,11,0.0,0.0,0,58.0,6.0,10.0,37.5,Match Report
2021-05-22,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Away,W,3,2,Wolfsburg,3,16,7,43.8,0.19,0.43,13.8,0.0,0,0,1.9,1.9,0.12,1.1,1.1,Match Report,2021-05-22,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Away,W,3,2,Wolfsburg,5,2,3,60.0,0,1.0,-1.0,0,0,0,0,3.0,11.0,27.3,27.0,5.0,29.6,31.0,9.0,33.3,35.0,19.0,0.0,0.0,2.0,18.0,Match Report,2021-05-22,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Away,W,3,2,Wolfsburg,254.0,363.0,70.0,4409.0,2001.0,116.0,146.0,79.5,99.0,130.0,76.2,28.0,55.0,50.9,2,1.6,1.3,13.0,20.0,5.0,1.0,29.0,Match Report,2021-05-22,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Away,W,3,2,Wolfsburg,363.0,305.0,57.0,12.0,2.0,1.0,18,26.0,7.0,3.0,3.0,0.0,254.0,1.0,14.0,Match Report,2021-05-22,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Away,W,3,2,Wolfsburg,28.0,16.0,5.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,Match Report,2021-05-22,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Away,W,3,2,Wolfsburg,12.0,8,6.0,3.0,3.0,3.0,9.0,33.3,6.0,16.0,4.0,12.0,14,26,21.0,1.0,Match Report,2021-05-22,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Away,W,3,2,Wolfsburg,40.0,477.0,75.0,203.0,175.0,102.0,30.0,477.0,20.0,7.0,35.0,13.0,65.0,239.0,1075.0,496.0,12.0,9.0,6.0,11.0,6.0,253.0,28.0,Match Report,2021-05-22,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Away,W,3,2,Wolfsburg,3,0,0,19,12,1,18,14,8,0.0,0.0,0,63.0,19.0,9.0,67.9,Match Report
,,,,,,--,,,,46,418,152,36.4,0.1,0.27,17.4,10.0,5,5,,,0.13,46.0,41.0,,,,,,,,--,,,,168,59,110,68.5,5,49.5,-5.5,7,6,0,1,136.0,472.0,28.8,883.0,215.0,37.3,35.0,277.0,51.6,43.8,519.0,35.0,6.7,41.0,14.2,,,,,,,,--,,,,9531.0,13776.0,69.2,176200.0,76432.0,4003.0,5020.0,79.7,4037.0,5275.0,76.5,1206.0,2557.0,47.2,30,,,274.0,781.0,218.0,73.0,1046.0,,,,,,,,--,,,,13776.0,11989.0,1730.0,425.0,22.0,80.0,669,808.0,130.0,58.0,59.0,0.0,9531.0,57.0,339.0,,,,,,,,--,,,,628.0,440.0,68.0,34.0,31.0,42.0,13.0,64.0,42.0,6.0,2.0,8.0,6.0,0.0,,,,,,,,--,,,,593.0,377,266.0,239.0,88.0,258.0,574.0,44.9,316.0,419.0,109.0,310.0,527,1093,662.0,6.0,,,,,,,,--,,,,,17743.0,2093.0,6262.0,7633.0,4007.0,638.0,17738.0,488.0,268.0,54.9,220.0,45.1,8673.0,45474.0,23394.0,442.0,303.0,110.0,577.0,279.0,9456.0,1034.0,,,,,,,,--,,,,65,1,1,531,415,60,669,527,377,4.0,7.0,1,1923.0,613.0,650.0,48.5,
