For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,For Köln_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,For Köln_Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Match Report,For Köln_Date,For Köln_Time,For Köln_Comp,For Köln_Round,For Köln_Day,For Köln_Venue,For Köln_Result,For Köln_GF,For Köln_GA,For Köln_Opponent,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Match Report
2023-02-25,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Home,L,0,2,Wolfsburg,0,13,5,38.5,0.00,0.00,14.9,0,0,0,1.2,1.2,0.10,-1.2,-1.2,Match Report,2023-02-25,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Home,L,0,2,Wolfsburg,4,2,2,75.0,0,1.1,-0.9,1,1,0,0,1,4,25.0,38,5,10.5,25.3,2,0.0,15.5,8,0,0.0,1,13.5,Match Report,2023-02-25,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Home,L,0,2,Wolfsburg,394,518,76.1,7729,2599,117,144,81.3,226,269,84.0,44,76,57.9,0,1.0,1.1,10,29,8,3,37,Match Report,2023-02-25,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Home,L,0,2,Wolfsburg,518,451,61,17,0,0,32,29,10,4,3,0,394,6,13,Match Report,2023-02-25,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Home,L,0,2,Wolfsburg,20,10,4,1,4,0,1,0,0,0,0,0,0,0,Match Report,2023-02-25,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Home,L,0,2,Wolfsburg,20,16,7,8,5,8,21,38.1,13,13,1,12,7,27,13,1,Match Report,2023-02-25,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Home,L,0,2,Wolfsburg,57,625,48,224,259,151,25,625,16,7,43.8,7,43.8,380,2102,1037,17,18,3,9,9,393,37,Match Report,2023-02-25,15:30 (06:30),Bundesliga,Matchweek 22,Sat,Home,L,0,2,Wolfsburg,1,0,0,9,16,6,32,7,16,0,1,0,56,20,10,66.7,Match Report
2023-03-04,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,D,0,0,Union Berlin,0,10,4,40.0,0.00,0.00,15.3,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Match Report,2023-03-04,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,D,0,0,Union Berlin,2,0,2,100.0,1,0.2,+0.2,0,0,0,0,3,14,21.4,39,7,30.8,32.6,8,25.0,25.5,25,2,8.0,1,13.0,Match Report,2023-03-04,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,D,0,0,Union Berlin,412,544,75.7,7746,2291,158,187,84.5,206,240,85.8,42,97,43.3,0,0.8,0.4,7,14,8,2,40,Match Report,2023-03-04,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,D,0,0,Union Berlin,544,502,40,10,0,4,19,17,4,1,2,0,412,2,7,Match Report,2023-03-04,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,D,0,0,Union Berlin,16,13,0,0,2,0,1,0,0,0,0,0,0,0,Match Report,2023-03-04,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,D,0,0,Union Berlin,14,7,9,4,1,4,17,23.5,13,11,2,9,16,30,29,1,Match Report,2023-03-04,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,D,0,0,Union Berlin,48,654,73,244,318,97,16,654,12,6,50.0,3,25.0,351,1792,827,10,10,2,8,5,409,38,Match Report,2023-03-04,15:30 (06:30),Bundesliga,Matchweek 23,Sat,Away,D,0,0,Union Berlin,0,0,0,10,9,2,19,16,7,0,0,0,72,22,27,44.9,Match Report
2023-03-10,20:30 (11:30),Bundesliga,Matchweek 24,Fri,Home,L,0,2,Bochum,0,11,5,45.5,0.00,0.00,15.1,1,0,0,0.7,0.7,0.07,-0.7,-0.7,Match Report,2023-03-10,20:30 (11:30),Bundesliga,Matchweek 24,Fri,Home,L,0,2,Bochum,3,2,1,66.7,0,2.1,+0.1,1,1,0,0,8,15,53.3,41,8,31.7,28.9,6,33.3,32.8,6,0,0.0,1,45.0,Match Report,2023-03-10,20:30 (11:30),Bundesliga,Matchweek 24,Fri,Home,L,0,2,Bochum,410,577,71.1,7707,3050,161,189,85.2,207,264,78.4,38,95,40.0,0,0.5,1.5,8,28,13,3,47,Match Report,2023-03-10,20:30 (11:30),Bundesliga,Matchweek 24,Fri,Home,L,0,2,Bochum,577,504,70,14,2,1,46,37,10,4,6,0,410,3,17,Match Report,2023-03-10,20:30 (11:30),Bundesliga,Matchweek 24,Fri,Home,L,0,2,Bochum,20,14,3,0,1,2,0,0,0,0,0,0,0,0,Match Report,2023-03-10,20:30 (11:30),Bundesliga,Matchweek 24,Fri,Home,L,0,2,Bochum,16,8,3,12,1,10,22,45.5,12,13,3,10,11,27,18,0,Match Report,2023-03-10,20:30 (11:30),Bundesliga,Matchweek 24,Fri,Home,L,0,2,Bochum,63,674,65,231,268,184,29,674,15,9,60.0,5,33.3,416,2161,1029,17,15,1,11,8,404,47,Match Report,2023-03-10,20:30 (11:30),Bundesliga,Matchweek 24,Fri,Home,L,0,2,Bochum,2,0,0,9,14,3,46,11,8,0,1,0,67,24,26,48.0,Match Report
2023-03-18,18:30 (10:30),Bundesliga,Matchweek 25,Sat,Away,L,1,6,Dortmund,1,11,5,45.5,0.09,0.20,14.6,0,0,0,1.6,1.6,0.16,-0.6,-0.6,Match Report,2023-03-18,18:30 (10:30),Bundesliga,Matchweek 25,Sat,Away,L,1,6,Dortmund,8,6,2,25.0,0,4.8,-1.2,0,0,0,0,1,3,33.3,20,1,15.0,25.1,2,0.0,24.5,9,0,0.0,1,11.0,Match Report,2023-03-18,18:30 (10:30),Bundesliga,Matchweek 25,Sat,Away,L,1,6,Dortmund,358,435,82.3,6336,2281,151,174,86.8,167,185,90.3,31,55,56.4,0,0.5,0.5,8,19,3,1,37,Match Report,2023-03-18,18:30 (10:30),Bundesliga,Matchweek 25,Sat,Away,L,1,6,Dortmund,435,398,37,7,0,3,21,15,6,4,2,0,358,0,6,Match Report,2023-03-18,18:30 (10:30),Bundesliga,Matchweek 25,Sat,Away,L,1,6,Dortmund,18,10,2,0,3,3,0,1,0,0,0,1,0,0,Match Report,2023-03-18,18:30 (10:30),Bundesliga,Matchweek 25,Sat,Away,L,1,6,Dortmund,21,8,8,11,2,11,28,39.3,17,10,0,10,10,31,17,0,Match Report,2023-03-18,18:30 (10:30),Bundesliga,Matchweek 25,Sat,Away,L,1,6,Dortmund,37,537,50,193,269,83,14,537,17,8,47.1,8,47.1,298,1563,754,15,11,0,11,8,354,37,Match Report,2023-03-18,18:30 (10:30),Bundesliga,Matchweek 25,Sat,Away,L,1,6,Dortmund,0,0,0,10,7,0,21,10,8,0,0,0,57,5,3,62.5,Match Report
2023-04-02,15:30 (06:30),Bundesliga,Matchweek 26,Sun,Home,D,0,0,Gladbach,0,12,5,41.7,0.00,0.00,17.4,1,0,0,1.0,1.0,0.08,-1.0,-1.0,Match Report,2023-04-02,15:30 (06:30),Bundesliga,Matchweek 26,Sun,Home,D,0,0,Gladbach,2,0,2,100.0,1,0.1,+0.1,0,0,0,0,4,11,36.4,50,3,20.0,27.4,7,14.3,23.6,8,0,0.0,2,16.8,Match Report,2023-04-02,15:30 (06:30),Bundesliga,Matchweek 26,Sun,Home,D,0,0,Gladbach,395,515,76.7,7323,2504,133,152,87.5,207,240,86.3,39,83,47.0,0,0.8,1.0,9,23,10,5,38,Match Report,2023-04-02,15:30 (06:30),Bundesliga,Matchweek 26,Sun,Home,D,0,0,Gladbach,515,456,58,9,0,2,43,30,11,3,4,0,395,1,16,Match Report,2023-04-02,15:30 (06:30),Bundesliga,Matchweek 26,Sun,Home,D,0,0,Gladbach,19,14,1,0,1,1,2,0,0,0,0,0,0,0,Match Report,2023-04-02,15:30 (06:30),Bundesliga,Matchweek 26,Sun,Home,D,0,0,Gladbach,17,11,4,12,1,8,17,47.1,9,15,1,14,21,38,8,0,Match Report,2023-04-02,15:30 (06:30),Bundesliga,Matchweek 26,Sun,Home,D,0,0,Gladbach,51,620,53,191,255,177,21,620,12,0,0.0,8,66.7,270,1646,893,11,15,2,11,9,392,38,Match Report,2023-04-02,15:30 (06:30),Bundesliga,Matchweek 26,Sun,Home,D,0,0,Gladbach,3,0,0,18,8,1,43,21,11,0,0,0,61,11,13,45.8,Match Report
For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,,,,,,,,,,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,,,,,,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,For Köln,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,
Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,SoTA,GA,Saves,Save%,CS,PSxG,PSxG+/-,PKatt,PKA,PKsv,PKm,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
2023-04-08,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Away,W,3,1,Augsburg,3,11,6,54.5,0.27,0.50,15.5,0,0,0,1.7,1.7,0.16,+1.3,+1.3,Match Report,2023-04-08,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Away,W,3,1,Augsburg,1,1,0,0.0,0,0.2,-0.8,0,0,0,0,5,24,20.8,33,0,69.7,45.3,8,12.5,17.0,20,0,0.0,0,,Match Report,2023-04-08,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Away,W,3,1,Augsburg,325,466,69.7,5918,2406,132,150,88.0,142,180,78.9,39,91,42.9,3,1.7,1.3,9,26,7,3,31,Match Report,2023-04-08,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Away,W,3,1,Augsburg,466,416,42,9,1,2,17,22,1,1,0,0,325,8,13,Match Report,2023-04-08,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Away,W,3,1,Augsburg,20,17,1,1,1,0,0,5,4,1,0,0,0,0,Match Report,2023-04-08,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Away,W,3,1,Augsburg,13,9,8,4,1,6,14,42.9,8,23,7,16,8,21,37,0,Match Report,2023-04-08,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Away,W,3,1,Augsburg,47,599,84,230,261,110,19,599,8,4,50.0,2,25.0,286,1274,606,13,12,3,16,6,323,31,Match Report,2023-04-08,15:30 (06:30),Bundesliga,Matchweek 27,Sat,Away,W,3,1,Augsburg,4,0,0,11,5,8,17,8,9,0,0,0,62,32,33,49.2,Match Report
2023-04-15,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,D,1,1,Mainz 05,1,11,4,36.4,0.09,0.25,17.4,0,0,0,1.0,1.0,0.09,0.0,0.0,Match Report,2023-04-15,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,D,1,1,Mainz 05,1,1,0,0.0,0,0.8,-0.2,0,0,0,0,11,22,50.0,42,2,42.9,35.7,8,50.0,29.5,14,0,0.0,1,39.0,Match Report,2023-04-15,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,D,1,1,Mainz 05,353,496,71.2,6714,2636,136,177,76.8,170,216,78.7,41,83,49.4,1,0.5,0.9,7,30,6,1,35,Match Report,2023-04-15,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,D,1,1,Mainz 05,496,438,57,18,0,2,19,26,3,1,2,0,353,1,10,Match Report,2023-04-15,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,D,1,1,Mainz 05,18,13,2,2,0,0,1,2,2,0,0,0,0,0,Match Report,2023-04-15,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,D,1,1,Mainz 05,9,8,5,3,1,5,14,35.7,9,11,0,11,10,19,26,0,Match Report,2023-04-15,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,D,1,1,Mainz 05,53,612,71,221,282,121,23,612,15,9,60.0,5,33.3,370,2053,1007,19,15,4,16,7,347,35,Match Report,2023-04-15,15:30 (06:30),Bundesliga,Matchweek 28,Sat,Home,D,1,1,Mainz 05,3,0,0,10,15,1,19,10,8,0,0,0,64,30,31,49.2,Match Report
2023-04-22,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Away,W,3,1,Hoffenheim,3,12,5,41.7,0.17,0.40,19.0,0,1,1,1.7,0.9,0.08,+1.3,+1.1,Match Report,2023-04-22,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Away,W,3,1,Hoffenheim,4,1,3,75.0,0,0.7,-0.3,0,0,0,0,8,23,34.8,45,8,44.4,37.3,9,33.3,32.3,16,1,6.3,1,16.5,Match Report,2023-04-22,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Away,W,3,1,Hoffenheim,319,449,71.0,5638,2438,149,176,84.7,124,164,75.6,35,81,43.2,1,0.8,1.0,9,19,7,2,36,Match Report,2023-04-22,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Away,W,3,1,Hoffenheim,449,399,47,11,0,1,15,20,5,1,0,0,319,3,10,Match Report,2023-04-22,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Away,W,3,1,Hoffenheim,19,15,0,2,2,0,0,4,3,0,0,1,0,0,Match Report,2023-04-22,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Away,W,3,1,Hoffenheim,11,7,9,1,1,6,20,30.0,14,11,2,9,13,24,19,0,Match Report,2023-04-22,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Away,W,3,1,Hoffenheim,46,575,71,224,231,127,22,574,22,7,31.8,12,54.5,336,1796,941,19,12,3,18,5,313,36,Match Report,2023-04-22,15:30 (06:30),Bundesliga,Matchweek 29,Sat,Away,W,3,1,Hoffenheim,2,0,0,11,10,3,15,13,7,0,0,0,67,30,27,52.6,Match Report
2023-04-29,15:30 (06:30),Bundesliga,Matchweek 30,Sat,Home,L,0,1,Freiburg,0,19,4,21.1,0.00,0.00,16.9,0,0,0,1.6,1.6,0.08,-1.6,-1.6,Match Report,2023-04-29,15:30 (06:30),Bundesliga,Matchweek 30,Sat,Home,L,0,1,Freiburg,6,1,5,83.3,0,1.7,+0.7,0,0,0,0,2,8,25.0,28,2,25.0,27.8,5,20.0,28.8,13,1,7.7,2,13.6,Match Report,2023-04-29,15:30 (06:30),Bundesliga,Matchweek 30,Sat,Home,L,0,1,Freiburg,387,523,74.0,7280,2704,146,180,81.1,183,226,81.0,45,83,54.2,0,1.3,1.5,14,33,14,5,49,Match Report,2023-04-29,15:30 (06:30),Bundesliga,Matchweek 30,Sat,Home,L,0,1,Freiburg,523,470,52,7,5,2,40,29,9,1,8,0,387,1,12,Match Report,2023-04-29,15:30 (06:30),Bundesliga,Matchweek 30,Sat,Home,L,0,1,Freiburg,33,25,4,2,2,0,0,0,0,0,0,0,0,0,Match Report,2023-04-29,15:30 (06:30),Bundesliga,Matchweek 30,Sat,Home,L,0,1,Freiburg,11,3,5,5,1,7,13,53.8,6,9,3,6,9,20,24,0,Match Report,2023-04-29,15:30 (06:30),Bundesliga,Matchweek 30,Sat,Home,L,0,1,Freiburg,57,629,61,196,258,181,31,629,10,8,80.0,1,10.0,337,2000,991,17,19,7,11,7,382,49,Match Report,2023-04-29,15:30 (06:30),Bundesliga,Matchweek 30,Sat,Home,L,0,1,Freiburg,1,0,0,15,7,1,40,9,3,0,0,0,57,31,33,48.4,Match Report
2023-05-05,20:30 (11:30),Bundesliga,Matchweek 31,Fri,Away,W,2,1,Leverkusen,2,7,5,71.4,0.29,0.40,18.7,0,0,0,0.8,0.8,0.11,+1.2,+1.2,Match Report,2023-05-05,20:30 (11:30),Bundesliga,Matchweek 31,Fri,Away,W,2,1,Leverkusen,3,1,2,66.7,0,0.4,-0.6,0,0,0,0,7,18,38.9,33,3,42.4,33.2,6,66.7,44.5,25,1,4.0,2,18.5,Match Report,2023-05-05,20:30 (11:30),Bundesliga,Matchweek 31,Fri,Away,W,2,1,Leverkusen,295,412,71.6,5361,1989,122,150,81.3,139,167,83.2,28,70,40.0,2,0.7,0.5,6,18,7,4,26,Match Report,2023-05-05,20:30 (11:30),Bundesliga,Matchweek 31,Fri,Away,W,2,1,Leverkusen,412,369,43,11,1,1,12,22,2,1,1,0,295,0,12,Match Report,2023-05-05,20:30 (11:30),Bundesliga,Matchweek 31,Fri,Away,W,2,1,Leverkusen,14,13,0,1,0,0,0,4,4,0,0,0,0,0,Match Report,2023-05-05,20:30 (11:30),Bundesliga,Matchweek 31,Fri,Away,W,2,1,Leverkusen,20,13,10,8,2,10,28,35.7,18,17,7,10,14,34,29,0,Match Report,2023-05-05,20:30 (11:30),Bundesliga,Matchweek 31,Fri,Away,W,2,1,Leverkusen,36,550,73,204,252,104,13,550,14,3,21.4,10,71.4,274,1532,615,12,15,1,19,10,293,26,Match Report,2023-05-05,20:30 (11:30),Bundesliga,Matchweek 31,Fri,Away,W,2,1,Leverkusen,6,0,0,13,6,0,12,14,13,0,0,0,66,21,19,52.5,Match Report
2023-05-12,20:30 (11:30),Bundesliga,Matchweek 32,Fri,Home,W,5,2,Hertha BSC,5,31,16,51.6,0.16,0.31,13.1,0,0,0,4.3,4.3,0.14,+0.7,+0.7,Match Report,2023-05-12,20:30 (11:30),Bundesliga,Matchweek 32,Fri,Home,W,5,2,Hertha BSC,3,2,1,33.3,0,1.0,-1.0,0,0,0,0,1,5,20.0,20,1,25.0,27.8,7,0.0,17.6,11,0,0.0,0,4.0,Match Report,2023-05-12,20:30 (11:30),Bundesliga,Matchweek 32,Fri,Home,W,5,2,Hertha BSC,466,574,81.2,8311,2888,180,207,87.0,249,275,90.5,33,69,47.8,4,4.0,3.9,26,26,15,3,49,Match Report,2023-05-12,20:30 (11:30),Bundesliga,Matchweek 32,Fri,Home,W,5,2,Hertha BSC,574,516,58,13,0,1,37,23,12,8,3,0,466,0,12,Match Report,2023-05-12,20:30 (11:30),Bundesliga,Matchweek 32,Fri,Home,W,5,2,Hertha BSC,57,32,10,4,8,3,0,10,8,1,0,0,1,0,Match Report,2023-05-12,20:30 (11:30),Bundesliga,Matchweek 32,Fri,Home,W,5,2,Hertha BSC,18,11,6,10,2,7,21,33.3,14,11,4,7,10,28,14,1,Match Report,2023-05-12,20:30 (11:30),Bundesliga,Matchweek 32,Fri,Home,W,5,2,Hertha BSC,63,697,53,181,335,191,51,697,27,20,74.1,6,22.2,404,2462,1296,25,18,5,14,6,464,48,Match Report,2023-05-12,20:30 (11:30),Bundesliga,Matchweek 32,Fri,Home,W,5,2,Hertha BSC,2,0,0,11,12,0,37,10,11,0,0,0,64,25,15,62.5,Match Report
2023-05-20,15:30 (06:30),Bundesliga,Matchweek 33,Sat,Away,D,1,1,Werder Bremen,1,13,4,30.8,0.08,0.25,14.1,0,0,0,1.4,1.4,0.11,-0.4,-0.4,Match Report,2023-05-20,15:30 (06:30),Bundesliga,Matchweek 33,Sat,Away,D,1,1,Werder Bremen,6,1,5,83.3,0,2.5,+1.5,0,0,0,0,7,16,43.8,39,5,33.3,34.6,7,42.9,37.4,10,1,10.0,1,15.5,Match Report,2023-05-20,15:30 (06:30),Bundesliga,Matchweek 33,Sat,Away,D,1,1,Werder Bremen,450,552,81.5,7643,2644,201,221,91.0,203,230,88.3,32,70,45.7,1,1.2,0.9,9,27,8,3,37,Match Report,2023-05-20,15:30 (06:30),Bundesliga,Matchweek 33,Sat,Away,D,1,1,Werder Bremen,552,510,41,11,0,0,23,12,9,2,6,0,450,1,10,Match Report,2023-05-20,15:30 (06:30),Bundesliga,Matchweek 33,Sat,Away,D,1,1,Werder Bremen,23,14,3,3,2,1,0,2,2,0,0,0,0,0,Match Report,2023-05-20,15:30 (06:30),Bundesliga,Matchweek 33,Sat,Away,D,1,1,Werder Bremen,9,7,4,4,1,4,9,44.4,5,12,4,8,7,16,15,0,Match Report,2023-05-20,15:30 (06:30),Bundesliga,Matchweek 33,Sat,Away,D,1,1,Werder Bremen,56,645,63,193,313,146,27,645,17,9,52.9,2,11.8,426,2354,1107,25,13,6,10,8,445,37,Match Report,2023-05-20,15:30 (06:30),Bundesliga,Matchweek 33,Sat,Away,D,1,1,Werder Bremen,2,0,0,9,9,1,23,7,7,0,0,0,52,24,17,58.5,Match Report
2023-05-27,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Home,L,1,2,Bayern Munich,1,7,1,14.3,0.00,0.00,18.7,0,1,1,1.3,0.5,0.07,-0.3,-0.5,Match Report,2023-05-27,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Home,L,1,2,Bayern Munich,4,2,2,50.0,0,1.2,-0.8,0,0,0,0,7,10,70.0,26,1,26.9,30.0,8,37.5,36.8,5,0,0.0,1,21.0,Match Report,2023-05-27,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Home,L,1,2,Bayern Munich,365,493,74.0,6636,2593,146,183,79.8,180,208,86.5,33,69,47.8,0,0.5,0.8,5,30,8,4,32,Match Report,2023-05-27,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Home,L,1,2,Bayern Munich,493,436,57,9,1,1,26,30,7,2,4,0,365,0,19,Match Report,2023-05-27,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Home,L,1,2,Bayern Munich,13,11,2,0,0,0,0,1,1,0,0,0,0,0,Match Report,2023-05-27,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Home,L,1,2,Bayern Munich,22,12,7,13,2,11,27,40.7,16,8,2,6,20,42,7,1,Match Report,2023-05-27,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Home,L,1,2,Bayern Munich,47,587,51,208,253,131,17,586,17,10,58.8,6,35.3,358,1636,640,15,8,1,13,19,362,32,Match Report,2023-05-27,15:30 (06:30),Bundesliga,Matchweek 34,Sat,Home,L,1,2,Bayern Munich,3,0,0,10,6,0,26,20,12,0,0,0,58,21,14,60.0,Match Report
,,,,,,--,,,,60,516,177,34.3,0.10,0.28,16.1,6,6,7,,,0.11,+60.0,+54.0,,,,,,,,--,,,,159,64,97,62.9,8,49.7,-9.3,6,5,1,0,177,447,39.6,1422,136,26.6,30.3,288,24.3,28.7,542,20,3.7,27,14.1,,,,,,,,--,,,,14864,19754,75.2,281572,102784,5490,6531,84.1,7366,8796,83.7,1713,3302,51.9,43,,,368,1052,324,103,1559,,,,,,,,--,,,,19754,17575,2102,468,26,79,1011,998,246,110,97,0,14864,77,485,,,,,,,,--,,,,840,613,92,40,56,30,9,93,66,6,6,8,7,0,,,,,,,,--,,,,724,437,338,302,84,362,777,46.6,415,489,116,373,446,1159,818,8,,,,,,,,--,,,,,24395,2599,8497,10466,5672,924,24388,600,259,43.2,276,46.0,13416,71908,34953,667,471,143,583,332,14728,1550,,,,,,,,--,,,,100,5,4,502,431,79,1011,446,437,5,6,3,2371,764,721,51.4,
